Category ID	Category Name	Category Component
M5945	HALLMARK_HEME_METABOLISM	1039
M5945	HALLMARK_HEME_METABOLISM	896
M5945	HALLMARK_HEME_METABOLISM	54977
M5945	HALLMARK_HEME_METABOLISM	54855
M5945	HALLMARK_HEME_METABOLISM	55030
M5945	HALLMARK_HEME_METABOLISM	571
M5945	HALLMARK_HEME_METABOLISM	2908
M5945	HALLMARK_HEME_METABOLISM	360
M5945	HALLMARK_HEME_METABOLISM	25893
M5945	HALLMARK_HEME_METABOLISM	4005
M5945	HALLMARK_HEME_METABOLISM	8301
M5945	HALLMARK_HEME_METABOLISM	8031
M5945	HALLMARK_HEME_METABOLISM	51573
M5945	HALLMARK_HEME_METABOLISM	6536
M5945	HALLMARK_HEME_METABOLISM	23530
M5945	HALLMARK_HEME_METABOLISM	23365
M5945	HALLMARK_HEME_METABOLISM	5526
M5945	HALLMARK_HEME_METABOLISM	718
M5945	HALLMARK_HEME_METABOLISM	51257
M5945	HALLMARK_HEME_METABOLISM	7351
M5945	HALLMARK_HEME_METABOLISM	8867
M5945	HALLMARK_HEME_METABOLISM	64122
M5945	HALLMARK_HEME_METABOLISM	9429
M5945	HALLMARK_HEME_METABOLISM	23002
M5945	HALLMARK_HEME_METABOLISM	56895
M5945	HALLMARK_HEME_METABOLISM	25901
M5945	HALLMARK_HEME_METABOLISM	8833
M5945	HALLMARK_HEME_METABOLISM	54
M5945	HALLMARK_HEME_METABOLISM	8273
M5945	HALLMARK_HEME_METABOLISM	4329
M5945	HALLMARK_HEME_METABOLISM	9541
M5945	HALLMARK_HEME_METABOLISM	10181
M5945	HALLMARK_HEME_METABOLISM	27429
M5945	HALLMARK_HEME_METABOLISM	3321
M5945	HALLMARK_HEME_METABOLISM	8945
M5945	HALLMARK_HEME_METABOLISM	25796
M5945	HALLMARK_HEME_METABOLISM	80148
M5945	HALLMARK_HEME_METABOLISM	6386
M5945	HALLMARK_HEME_METABOLISM	26020
M5945	HALLMARK_HEME_METABOLISM	140609
M5945	HALLMARK_HEME_METABOLISM	23568
M5945	HALLMARK_HEME_METABOLISM	23052
M5945	HALLMARK_HEME_METABOLISM	8974
M5945	HALLMARK_HEME_METABOLISM	10553
M5945	HALLMARK_HEME_METABOLISM	23657
M5945	HALLMARK_HEME_METABOLISM	23351
M5945	HALLMARK_HEME_METABOLISM	129642
M5945	HALLMARK_HEME_METABOLISM	535
M5945	HALLMARK_HEME_METABOLISM	831
M5945	HALLMARK_HEME_METABOLISM	7299
M5946	HALLMARK_COAGULATION	2147
M5946	HALLMARK_COAGULATION	5624
M5946	HALLMARK_COAGULATION	716
M5946	HALLMARK_COAGULATION	4323
M5946	HALLMARK_COAGULATION	2159
M5946	HALLMARK_COAGULATION	5340
M5946	HALLMARK_COAGULATION	715
M5946	HALLMARK_COAGULATION	5054
M5946	HALLMARK_COAGULATION	710
M5946	HALLMARK_COAGULATION	717
M5946	HALLMARK_COAGULATION	2161
M5946	HALLMARK_COAGULATION	3426
M5946	HALLMARK_COAGULATION	4313
M5946	HALLMARK_COAGULATION	718
M5946	HALLMARK_COAGULATION	2158
M5946	HALLMARK_COAGULATION	1519
M5946	HALLMARK_COAGULATION	164656
M5946	HALLMARK_COAGULATION	4318
M5946	HALLMARK_COAGULATION	8858
M5946	HALLMARK_COAGULATION	4312
M5946	HALLMARK_COAGULATION	629
M5946	HALLMARK_COAGULATION	649
M5946	HALLMARK_COAGULATION	7450
M5946	HALLMARK_COAGULATION	2243
M5946	HALLMARK_COAGULATION	2160
M5946	HALLMARK_COAGULATION	7056
M5946	HALLMARK_COAGULATION	5045
M5946	HALLMARK_COAGULATION	4320
M5946	HALLMARK_COAGULATION	2157
M5946	HALLMARK_COAGULATION	5641
M5946	HALLMARK_COAGULATION	3249
M5946	HALLMARK_COAGULATION	1508
M5946	HALLMARK_COAGULATION	4153
M5946	HALLMARK_COAGULATION	2165
M5946	HALLMARK_COAGULATION	7076
M5946	HALLMARK_COAGULATION	1515
M5946	HALLMARK_COAGULATION	4317
M5946	HALLMARK_COAGULATION	2
M5946	HALLMARK_COAGULATION	4319
M5946	HALLMARK_COAGULATION	10747
M5946	HALLMARK_COAGULATION	2266
M5946	HALLMARK_COAGULATION	731
M5946	HALLMARK_COAGULATION	5328
M5946	HALLMARK_COAGULATION	8754
M5946	HALLMARK_COAGULATION	2934
M5946	HALLMARK_COAGULATION	824
M5946	HALLMARK_COAGULATION	5327
M5946	HALLMARK_COAGULATION	2335
M5946	HALLMARK_COAGULATION	1512
M5946	HALLMARK_COAGULATION	4973
M5946	HALLMARK_COAGULATION	6678
M5946	HALLMARK_COAGULATION	9104
M5946	HALLMARK_COAGULATION	732
M5946	HALLMARK_COAGULATION	3920
M5946	HALLMARK_COAGULATION	735
M5946	HALLMARK_COAGULATION	5627
M5946	HALLMARK_COAGULATION	1191
M5946	HALLMARK_COAGULATION	2151
M5946	HALLMARK_COAGULATION	928
M5946	HALLMARK_COAGULATION	3075
M5946	HALLMARK_COAGULATION	5550
M5946	HALLMARK_COAGULATION	4048
M5946	HALLMARK_COAGULATION	2815
M5946	HALLMARK_COAGULATION	11072
M5946	HALLMARK_COAGULATION	1513
M5946	HALLMARK_COAGULATION	9615
M5946	HALLMARK_COAGULATION	842
M5946	HALLMARK_COAGULATION	341
M5946	HALLMARK_COAGULATION	1397
M5946	HALLMARK_COAGULATION	11202
M5946	HALLMARK_COAGULATION	462
M5946	HALLMARK_COAGULATION	301
M5946	HALLMARK_COAGULATION	3697
M5946	HALLMARK_COAGULATION	11098
M5946	HALLMARK_COAGULATION	2200
M5946	HALLMARK_COAGULATION	4485
M5946	HALLMARK_COAGULATION	2152
M5946	HALLMARK_COAGULATION	8609
M5946	HALLMARK_COAGULATION	1510
M5946	HALLMARK_COAGULATION	3690
M5946	HALLMARK_COAGULATION	726
M5946	HALLMARK_COAGULATION	1465
M5946	HALLMARK_COAGULATION	3818
M5946	HALLMARK_COAGULATION	22921
M5946	HALLMARK_COAGULATION	7980
M5946	HALLMARK_COAGULATION	4314
M5946	HALLMARK_COAGULATION	4224
M5946	HALLMARK_COAGULATION	2811
M5946	HALLMARK_COAGULATION	335
M5946	HALLMARK_COAGULATION	5265
M5946	HALLMARK_COAGULATION	7018
M5946	HALLMARK_COAGULATION	553115
M5946	HALLMARK_COAGULATION	55970
M5946	HALLMARK_COAGULATION	22933
M5946	HALLMARK_COAGULATION	1311
M5946	HALLMARK_COAGULATION	5654
M5946	HALLMARK_COAGULATION	23764
M5946	HALLMARK_COAGULATION	4035
M5946	HALLMARK_COAGULATION	5196
M5946	HALLMARK_COAGULATION	10404
M5946	HALLMARK_COAGULATION	4324
M5946	HALLMARK_COAGULATION	5877
M5946	HALLMARK_COAGULATION	3273
M5946	HALLMARK_COAGULATION	733
M5946	HALLMARK_COAGULATION	344
M5946	HALLMARK_COAGULATION	5055
M5946	HALLMARK_COAGULATION	10411
M5946	HALLMARK_COAGULATION	1369
M5946	HALLMARK_COAGULATION	3673
M5946	HALLMARK_COAGULATION	5879
M5946	HALLMARK_COAGULATION	1803
M5946	HALLMARK_COAGULATION	9948
M5946	HALLMARK_COAGULATION	7057
M5946	HALLMARK_COAGULATION	2534
M5946	HALLMARK_COAGULATION	5155
M5946	HALLMARK_COAGULATION	10603
M5946	HALLMARK_COAGULATION	5175
M5946	HALLMARK_COAGULATION	4316
M5946	HALLMARK_COAGULATION	1848
M5946	HALLMARK_COAGULATION	1361
M5946	HALLMARK_COAGULATION	6284
M5946	HALLMARK_COAGULATION	1675
M5946	HALLMARK_COAGULATION	1638
M5946	HALLMARK_COAGULATION	7044
M5946	HALLMARK_COAGULATION	283
M5946	HALLMARK_COAGULATION	712
M5946	HALLMARK_COAGULATION	3158
M5946	HALLMARK_COAGULATION	23479
M5946	HALLMARK_COAGULATION	5341
M5946	HALLMARK_COAGULATION	345
M5946	HALLMARK_COAGULATION	5028
M5946	HALLMARK_COAGULATION	8237
M5946	HALLMARK_COAGULATION	7078
M5946	HALLMARK_COAGULATION	8309
M5946	HALLMARK_COAGULATION	3172
M5946	HALLMARK_COAGULATION	6271
M5946	HALLMARK_COAGULATION	2783
M5946	HALLMARK_COAGULATION	378
M5947	HALLMARK_IL2_STAT5_SIGNALING	8835
M5947	HALLMARK_IL2_STAT5_SIGNALING	1154
M5947	HALLMARK_IL2_STAT5_SIGNALING	5292
M5947	HALLMARK_IL2_STAT5_SIGNALING	3559
M5947	HALLMARK_IL2_STAT5_SIGNALING	7293
M5947	HALLMARK_IL2_STAT5_SIGNALING	8651
M5947	HALLMARK_IL2_STAT5_SIGNALING	3604
M5947	HALLMARK_IL2_STAT5_SIGNALING	7494
M5947	HALLMARK_IL2_STAT5_SIGNALING	58528
M5947	HALLMARK_IL2_STAT5_SIGNALING	3099
M5947	HALLMARK_IL2_STAT5_SIGNALING	22822
M5947	HALLMARK_IL2_STAT5_SIGNALING	3560
M5947	HALLMARK_IL2_STAT5_SIGNALING	1493
M5947	HALLMARK_IL2_STAT5_SIGNALING	4783
M5947	HALLMARK_IL2_STAT5_SIGNALING	9308
M5947	HALLMARK_IL2_STAT5_SIGNALING	22807
M5947	HALLMARK_IL2_STAT5_SIGNALING	3586
M5947	HALLMARK_IL2_STAT5_SIGNALING	8784
M5947	HALLMARK_IL2_STAT5_SIGNALING	9249
M5947	HALLMARK_IL2_STAT5_SIGNALING	1893
M5947	HALLMARK_IL2_STAT5_SIGNALING	8728
M5947	HALLMARK_IL2_STAT5_SIGNALING	6515
M5947	HALLMARK_IL2_STAT5_SIGNALING	28996
M5947	HALLMARK_IL2_STAT5_SIGNALING	55509
M5947	HALLMARK_IL2_STAT5_SIGNALING	8553
M5947	HALLMARK_IL2_STAT5_SIGNALING	5732
M5947	HALLMARK_IL2_STAT5_SIGNALING	23258
M5947	HALLMARK_IL2_STAT5_SIGNALING	80760
M5947	HALLMARK_IL2_STAT5_SIGNALING	57157
M5947	HALLMARK_IL2_STAT5_SIGNALING	4616
M5947	HALLMARK_IL2_STAT5_SIGNALING	8829
M5947	HALLMARK_IL2_STAT5_SIGNALING	8202
M5947	HALLMARK_IL2_STAT5_SIGNALING	974
M5947	HALLMARK_IL2_STAT5_SIGNALING	196
M5947	HALLMARK_IL2_STAT5_SIGNALING	7133
M5947	HALLMARK_IL2_STAT5_SIGNALING	10397
M5947	HALLMARK_IL2_STAT5_SIGNALING	598
M5947	HALLMARK_IL2_STAT5_SIGNALING	23710
M5947	HALLMARK_IL2_STAT5_SIGNALING	3976
M5947	HALLMARK_IL2_STAT5_SIGNALING	7074
M5947	HALLMARK_IL2_STAT5_SIGNALING	659
M5947	HALLMARK_IL2_STAT5_SIGNALING	1326
M5947	HALLMARK_IL2_STAT5_SIGNALING	388
M5947	HALLMARK_IL2_STAT5_SIGNALING	4609
M5947	HALLMARK_IL2_STAT5_SIGNALING	6271
M5947	HALLMARK_IL2_STAT5_SIGNALING	254013
M5947	HALLMARK_IL2_STAT5_SIGNALING	822
M5947	HALLMARK_IL2_STAT5_SIGNALING	6484
M5947	HALLMARK_IL2_STAT5_SIGNALING	5179
M5947	HALLMARK_IL2_STAT5_SIGNALING	3662
M5947	HALLMARK_IL2_STAT5_SIGNALING	8530
M5947	HALLMARK_IL2_STAT5_SIGNALING	79971
M5947	HALLMARK_IL2_STAT5_SIGNALING	51284
M5947	HALLMARK_IL2_STAT5_SIGNALING	64375
M5947	HALLMARK_IL2_STAT5_SIGNALING	115361
M5947	HALLMARK_IL2_STAT5_SIGNALING	6004
M5947	HALLMARK_IL2_STAT5_SIGNALING	6696
M5947	HALLMARK_IL2_STAT5_SIGNALING	3596
M5947	HALLMARK_IL2_STAT5_SIGNALING	3177
M5947	HALLMARK_IL2_STAT5_SIGNALING	64332
M5947	HALLMARK_IL2_STAT5_SIGNALING	3566
M5947	HALLMARK_IL2_STAT5_SIGNALING	4084
M5947	HALLMARK_IL2_STAT5_SIGNALING	1437
M5947	HALLMARK_IL2_STAT5_SIGNALING	2184
M5947	HALLMARK_IL2_STAT5_SIGNALING	1522
M5947	HALLMARK_IL2_STAT5_SIGNALING	3682
M5947	HALLMARK_IL2_STAT5_SIGNALING	4582
M5947	HALLMARK_IL2_STAT5_SIGNALING	9261
M5947	HALLMARK_IL2_STAT5_SIGNALING	27242
M5947	HALLMARK_IL2_STAT5_SIGNALING	4907
M5947	HALLMARK_IL2_STAT5_SIGNALING	2323
M5947	HALLMARK_IL2_STAT5_SIGNALING	894
M5947	HALLMARK_IL2_STAT5_SIGNALING	7185
M5947	HALLMARK_IL2_STAT5_SIGNALING	253558
M5947	HALLMARK_IL2_STAT5_SIGNALING	3563
M5947	HALLMARK_IL2_STAT5_SIGNALING	23191
M5947	HALLMARK_IL2_STAT5_SIGNALING	596
M5947	HALLMARK_IL2_STAT5_SIGNALING	10875
M5947	HALLMARK_IL2_STAT5_SIGNALING	5621
M5947	HALLMARK_IL2_STAT5_SIGNALING	221143
M5947	HALLMARK_IL2_STAT5_SIGNALING	80324
M5947	HALLMARK_IL2_STAT5_SIGNALING	3685
M5947	HALLMARK_IL2_STAT5_SIGNALING	23413
M5947	HALLMARK_IL2_STAT5_SIGNALING	28960
M5947	HALLMARK_IL2_STAT5_SIGNALING	23600
M5947	HALLMARK_IL2_STAT5_SIGNALING	285172
M5947	HALLMARK_IL2_STAT5_SIGNALING	5745
M5947	HALLMARK_IL2_STAT5_SIGNALING	4953
M5947	HALLMARK_IL2_STAT5_SIGNALING	3480
M5947	HALLMARK_IL2_STAT5_SIGNALING	5727
M5947	HALLMARK_IL2_STAT5_SIGNALING	2027
M5947	HALLMARK_IL2_STAT5_SIGNALING	975
M5947	HALLMARK_IL2_STAT5_SIGNALING	23764
M5947	HALLMARK_IL2_STAT5_SIGNALING	2012
M5947	HALLMARK_IL2_STAT5_SIGNALING	1028
M5947	HALLMARK_IL2_STAT5_SIGNALING	825
M5947	HALLMARK_IL2_STAT5_SIGNALING	7850
M5947	HALLMARK_IL2_STAT5_SIGNALING	23208
M5947	HALLMARK_IL2_STAT5_SIGNALING	158219
M5947	HALLMARK_IL2_STAT5_SIGNALING	307
M5947	HALLMARK_IL2_STAT5_SIGNALING	10538
M5947	HALLMARK_IL2_STAT5_SIGNALING	5033
M5947	HALLMARK_IL2_STAT5_SIGNALING	8477
M5947	HALLMARK_IL2_STAT5_SIGNALING	6510
M5947	HALLMARK_IL2_STAT5_SIGNALING	3482
M5947	HALLMARK_IL2_STAT5_SIGNALING	10970
M5947	HALLMARK_IL2_STAT5_SIGNALING	1233
M5947	HALLMARK_IL2_STAT5_SIGNALING	960
M5947	HALLMARK_IL2_STAT5_SIGNALING	5025
M5947	HALLMARK_IL2_STAT5_SIGNALING	2623
M5947	HALLMARK_IL2_STAT5_SIGNALING	1316
M5947	HALLMARK_IL2_STAT5_SIGNALING	10124
M5947	HALLMARK_IL2_STAT5_SIGNALING	84525
M5947	HALLMARK_IL2_STAT5_SIGNALING	10888
M5947	HALLMARK_IL2_STAT5_SIGNALING	3655
M5947	HALLMARK_IL2_STAT5_SIGNALING	962
M5947	HALLMARK_IL2_STAT5_SIGNALING	92749
M5947	HALLMARK_IL2_STAT5_SIGNALING	6403
M5947	HALLMARK_IL2_STAT5_SIGNALING	152007
M5947	HALLMARK_IL2_STAT5_SIGNALING	10924
M5947	HALLMARK_IL2_STAT5_SIGNALING	5359
M5947	HALLMARK_IL2_STAT5_SIGNALING	5045
M5947	HALLMARK_IL2_STAT5_SIGNALING	5269
M5947	HALLMARK_IL2_STAT5_SIGNALING	8600
M5947	HALLMARK_IL2_STAT5_SIGNALING	2879
M5947	HALLMARK_IL2_STAT5_SIGNALING	84230
M5947	HALLMARK_IL2_STAT5_SIGNALING	898
M5947	HALLMARK_IL2_STAT5_SIGNALING	836
M5947	HALLMARK_IL2_STAT5_SIGNALING	83699
M5947	HALLMARK_IL2_STAT5_SIGNALING	51429
M5947	HALLMARK_IL2_STAT5_SIGNALING	5339
M5947	HALLMARK_IL2_STAT5_SIGNALING	650
M5947	HALLMARK_IL2_STAT5_SIGNALING	29851
M5947	HALLMARK_IL2_STAT5_SIGNALING	214
M5947	HALLMARK_IL2_STAT5_SIGNALING	4050
M5947	HALLMARK_IL2_STAT5_SIGNALING	5167
M5947	HALLMARK_IL2_STAT5_SIGNALING	9173
M5947	HALLMARK_IL2_STAT5_SIGNALING	4641
M5947	HALLMARK_IL2_STAT5_SIGNALING	3459
M5947	HALLMARK_IL2_STAT5_SIGNALING	123
M5947	HALLMARK_IL2_STAT5_SIGNALING	8809
M5947	HALLMARK_IL2_STAT5_SIGNALING	79026
M5947	HALLMARK_IL2_STAT5_SIGNALING	5583
M5947	HALLMARK_IL2_STAT5_SIGNALING	943
M5947	HALLMARK_IL2_STAT5_SIGNALING	9144
M5947	HALLMARK_IL2_STAT5_SIGNALING	130589
M5947	HALLMARK_IL2_STAT5_SIGNALING	5451
M5947	HALLMARK_IL2_STAT5_SIGNALING	8320
M5947	HALLMARK_IL2_STAT5_SIGNALING	4839
M5947	HALLMARK_IL2_STAT5_SIGNALING	51651
M5947	HALLMARK_IL2_STAT5_SIGNALING	399
M5947	HALLMARK_IL2_STAT5_SIGNALING	990
M5947	HALLMARK_IL2_STAT5_SIGNALING	4643
M5947	HALLMARK_IL2_STAT5_SIGNALING	3627
M5947	HALLMARK_IL2_STAT5_SIGNALING	57231
M5947	HALLMARK_IL2_STAT5_SIGNALING	3664
M5947	HALLMARK_IL2_STAT5_SIGNALING	3587
M5947	HALLMARK_IL2_STAT5_SIGNALING	4135
M5947	HALLMARK_IL2_STAT5_SIGNALING	8743
M5947	HALLMARK_IL2_STAT5_SIGNALING	200734
M5947	HALLMARK_IL2_STAT5_SIGNALING	6402
M5947	HALLMARK_IL2_STAT5_SIGNALING	462
M5947	HALLMARK_IL2_STAT5_SIGNALING	64866
M5947	HALLMARK_IL2_STAT5_SIGNALING	6095
M5947	HALLMARK_IL2_STAT5_SIGNALING	1690
M5947	HALLMARK_IL2_STAT5_SIGNALING	1435
M5947	HALLMARK_IL2_STAT5_SIGNALING	2151
M5947	HALLMARK_IL2_STAT5_SIGNALING	7371
M5947	HALLMARK_IL2_STAT5_SIGNALING	760
M5947	HALLMARK_IL2_STAT5_SIGNALING	10410
M5947	HALLMARK_IL2_STAT5_SIGNALING	7372
M5947	HALLMARK_IL2_STAT5_SIGNALING	10075
M5947	HALLMARK_IL2_STAT5_SIGNALING	1291
M5947	HALLMARK_IL2_STAT5_SIGNALING	5243
M5947	HALLMARK_IL2_STAT5_SIGNALING	6050
M5947	HALLMARK_IL2_STAT5_SIGNALING	3394
M5947	HALLMARK_IL2_STAT5_SIGNALING	2983
M5947	HALLMARK_IL2_STAT5_SIGNALING	191
M5947	HALLMARK_IL2_STAT5_SIGNALING	11230
M5947	HALLMARK_IL2_STAT5_SIGNALING	9446
M5947	HALLMARK_IL2_STAT5_SIGNALING	57045
M5947	HALLMARK_IL2_STAT5_SIGNALING	56990
M5947	HALLMARK_IL2_STAT5_SIGNALING	5325
M5947	HALLMARK_IL2_STAT5_SIGNALING	333
M5947	HALLMARK_IL2_STAT5_SIGNALING	8611
M5947	HALLMARK_IL2_STAT5_SIGNALING	81848
M5947	HALLMARK_IL2_STAT5_SIGNALING	6335
M5947	HALLMARK_IL2_STAT5_SIGNALING	126669
M5947	HALLMARK_IL2_STAT5_SIGNALING	84306
M5947	HALLMARK_IL2_STAT5_SIGNALING	896
M5947	HALLMARK_IL2_STAT5_SIGNALING	26018
M5947	HALLMARK_IL2_STAT5_SIGNALING	23075
M5947	HALLMARK_IL2_STAT5_SIGNALING	64116
M5947	HALLMARK_IL2_STAT5_SIGNALING	9910
M5947	HALLMARK_IL2_STAT5_SIGNALING	7052
M5947	HALLMARK_IL2_STAT5_SIGNALING	4860
M5947	HALLMARK_IL2_STAT5_SIGNALING	177
M5947	HALLMARK_IL2_STAT5_SIGNALING	2118
M5947	HALLMARK_IL2_STAT5_SIGNALING	942
M5948	HALLMARK_BILE_ACID_METABOLISM	6342
M5948	HALLMARK_BILE_ACID_METABOLISM	5825
M5948	HALLMARK_BILE_ACID_METABOLISM	11001
M5948	HALLMARK_BILE_ACID_METABOLISM	80270
M5948	HALLMARK_BILE_ACID_METABOLISM	3295
M5948	HALLMARK_BILE_ACID_METABOLISM	6718
M5948	HALLMARK_BILE_ACID_METABOLISM	225
M5948	HALLMARK_BILE_ACID_METABOLISM	5189
M5948	HALLMARK_BILE_ACID_METABOLISM	1582
M5948	HALLMARK_BILE_ACID_METABOLISM	50640
M5948	HALLMARK_BILE_ACID_METABOLISM	5264
M5948	HALLMARK_BILE_ACID_METABOLISM	10998
M5948	HALLMARK_BILE_ACID_METABOLISM	9420
M5948	HALLMARK_BILE_ACID_METABOLISM	1593
M5948	HALLMARK_BILE_ACID_METABOLISM	55670
M5948	HALLMARK_BILE_ACID_METABOLISM	189
M5948	HALLMARK_BILE_ACID_METABOLISM	5191
M5948	HALLMARK_BILE_ACID_METABOLISM	54677
M5948	HALLMARK_BILE_ACID_METABOLISM	51302
M5948	HALLMARK_BILE_ACID_METABOLISM	21
M5948	HALLMARK_BILE_ACID_METABOLISM	1581
M5948	HALLMARK_BILE_ACID_METABOLISM	26061
M5948	HALLMARK_BILE_ACID_METABOLISM	51268
M5948	HALLMARK_BILE_ACID_METABOLISM	5190
M5948	HALLMARK_BILE_ACID_METABOLISM	6647
M5948	HALLMARK_BILE_ACID_METABOLISM	8443
M5948	HALLMARK_BILE_ACID_METABOLISM	3283
M5948	HALLMARK_BILE_ACID_METABOLISM	20
M5948	HALLMARK_BILE_ACID_METABOLISM	54363
M5948	HALLMARK_BILE_ACID_METABOLISM	9409
M5948	HALLMARK_BILE_ACID_METABOLISM	215
M5948	HALLMARK_BILE_ACID_METABOLISM	2180
M5948	HALLMARK_BILE_ACID_METABOLISM	23417
M5948	HALLMARK_BILE_ACID_METABOLISM	64241
M5948	HALLMARK_BILE_ACID_METABOLISM	366
M5948	HALLMARK_BILE_ACID_METABOLISM	51015
M5948	HALLMARK_BILE_ACID_METABOLISM	9971
M5948	HALLMARK_BILE_ACID_METABOLISM	5824
M5948	HALLMARK_BILE_ACID_METABOLISM	4864
M5948	HALLMARK_BILE_ACID_METABOLISM	51170
M5948	HALLMARK_BILE_ACID_METABOLISM	23600
M5948	HALLMARK_BILE_ACID_METABOLISM	10858
M5948	HALLMARK_BILE_ACID_METABOLISM	5194
M5948	HALLMARK_BILE_ACID_METABOLISM	3417
M5948	HALLMARK_BILE_ACID_METABOLISM	8800
M5948	HALLMARK_BILE_ACID_METABOLISM	8630
M5948	HALLMARK_BILE_ACID_METABOLISM	2053
M5948	HALLMARK_BILE_ACID_METABOLISM	25824
M5948	HALLMARK_BILE_ACID_METABOLISM	5827
M5948	HALLMARK_BILE_ACID_METABOLISM	8424
M5948	HALLMARK_BILE_ACID_METABOLISM	9415
M5948	HALLMARK_BILE_ACID_METABOLISM	223
M5948	HALLMARK_BILE_ACID_METABOLISM	335
M5948	HALLMARK_BILE_ACID_METABOLISM	10133
M5948	HALLMARK_BILE_ACID_METABOLISM	373156
M5948	HALLMARK_BILE_ACID_METABOLISM	64137
M5948	HALLMARK_BILE_ACID_METABOLISM	64577
M5948	HALLMARK_BILE_ACID_METABOLISM	4306
M5948	HALLMARK_BILE_ACID_METABOLISM	23460
M5948	HALLMARK_BILE_ACID_METABOLISM	54884
M5948	HALLMARK_BILE_ACID_METABOLISM	3992
M5948	HALLMARK_BILE_ACID_METABOLISM	55825
M5948	HALLMARK_BILE_ACID_METABOLISM	5193
M5948	HALLMARK_BILE_ACID_METABOLISM	847
M5948	HALLMARK_BILE_ACID_METABOLISM	27232
M5948	HALLMARK_BILE_ACID_METABOLISM	10350
M5948	HALLMARK_BILE_ACID_METABOLISM	51703
M5948	HALLMARK_BILE_ACID_METABOLISM	83752
M5948	HALLMARK_BILE_ACID_METABOLISM	1718
M5948	HALLMARK_BILE_ACID_METABOLISM	10351
M5948	HALLMARK_BILE_ACID_METABOLISM	5213
M5948	HALLMARK_BILE_ACID_METABOLISM	1733
M5948	HALLMARK_BILE_ACID_METABOLISM	6256
M5948	HALLMARK_BILE_ACID_METABOLISM	2232
M5948	HALLMARK_BILE_ACID_METABOLISM	7276
M5948	HALLMARK_BILE_ACID_METABOLISM	10661
M5948	HALLMARK_BILE_ACID_METABOLISM	2030
M5948	HALLMARK_BILE_ACID_METABOLISM	8412
M5948	HALLMARK_BILE_ACID_METABOLISM	3932
M5948	HALLMARK_BILE_ACID_METABOLISM	92960
M5948	HALLMARK_BILE_ACID_METABOLISM	6579
M5948	HALLMARK_BILE_ACID_METABOLISM	216
M5948	HALLMARK_BILE_ACID_METABOLISM	27284
M5948	HALLMARK_BILE_ACID_METABOLISM	8856
M5948	HALLMARK_BILE_ACID_METABOLISM	2638
M5948	HALLMARK_BILE_ACID_METABOLISM	24
M5948	HALLMARK_BILE_ACID_METABOLISM	347734
M5948	HALLMARK_BILE_ACID_METABOLISM	9963
M5948	HALLMARK_BILE_ACID_METABOLISM	83594
M5948	HALLMARK_BILE_ACID_METABOLISM	19
M5948	HALLMARK_BILE_ACID_METABOLISM	196743
M5948	HALLMARK_BILE_ACID_METABOLISM	5002
M5948	HALLMARK_BILE_ACID_METABOLISM	1734
M5948	HALLMARK_BILE_ACID_METABOLISM	5947
M5948	HALLMARK_BILE_ACID_METABOLISM	9962
M5948	HALLMARK_BILE_ACID_METABOLISM	6310
M5948	HALLMARK_BILE_ACID_METABOLISM	2730
M5948	HALLMARK_BILE_ACID_METABOLISM	4734
M5948	HALLMARK_BILE_ACID_METABOLISM	6258
M5948	HALLMARK_BILE_ACID_METABOLISM	367
M5948	HALLMARK_BILE_ACID_METABOLISM	654
M5948	HALLMARK_BILE_ACID_METABOLISM	866
M5948	HALLMARK_BILE_ACID_METABOLISM	3991
M5948	HALLMARK_BILE_ACID_METABOLISM	114327
M5948	HALLMARK_BILE_ACID_METABOLISM	3418
M5948	HALLMARK_BILE_ACID_METABOLISM	3422
M5948	HALLMARK_BILE_ACID_METABOLISM	9023
M5948	HALLMARK_BILE_ACID_METABOLISM	23461
M5948	HALLMARK_BILE_ACID_METABOLISM	6820
M5948	HALLMARK_BILE_ACID_METABOLISM	8435
M5948	HALLMARK_BILE_ACID_METABOLISM	29842
M5948	HALLMARK_BILE_ACID_METABOLISM	8431
M5949	HALLMARK_PEROXISOME	5825
M5949	HALLMARK_PEROXISOME	10005
M5949	HALLMARK_PEROXISOME	51
M5949	HALLMARK_PEROXISOME	2180
M5949	HALLMARK_PEROXISOME	1891
M5949	HALLMARK_PEROXISOME	10455
M5949	HALLMARK_PEROXISOME	1962
M5949	HALLMARK_PEROXISOME	373156
M5949	HALLMARK_PEROXISOME	3295
M5949	HALLMARK_PEROXISOME	23417
M5949	HALLMARK_PEROXISOME	8800
M5949	HALLMARK_PEROXISOME	54884
M5949	HALLMARK_PEROXISOME	11001
M5949	HALLMARK_PEROXISOME	5194
M5949	HALLMARK_PEROXISOME	5195
M5949	HALLMARK_PEROXISOME	6342
M5949	HALLMARK_PEROXISOME	80270
M5949	HALLMARK_PEROXISOME	8443
M5949	HALLMARK_PEROXISOME	225
M5949	HALLMARK_PEROXISOME	10478
M5949	HALLMARK_PEROXISOME	5828
M5949	HALLMARK_PEROXISOME	30
M5949	HALLMARK_PEROXISOME	51179
M5949	HALLMARK_PEROXISOME	51170
M5949	HALLMARK_PEROXISOME	1384
M5949	HALLMARK_PEROXISOME	8799
M5949	HALLMARK_PEROXISOME	83752
M5949	HALLMARK_PEROXISOME	3417
M5949	HALLMARK_PEROXISOME	51024
M5949	HALLMARK_PEROXISOME	5190
M5949	HALLMARK_PEROXISOME	5244
